PC1,PC2,PC3,cluster,Url,,,,,PCA-X,PCA-Y,PCA-Z
-2.442759118,6.548809942,-0.748656827,2,https://www.instagram.com/p/BfAV0L6nzEN/,,,,,47.55724088,56.54880994,49.25134317
1.992913001,-3.620003174,-0.748428408,3,https://www.instagram.com/p/BfL0_AYB_Zd/,,,,,51.992913,46.37999683,49.25157159
-14.10288345,-8.503459499,-0.747733347,1,https://www.instagram.com/p/Bjcfk7shF_M/,,,,,35.89711655,41.4965405,49.25226665
0.643738948,-4.044827568,-0.746138478,3,https://www.instagram.com/p/BY_ufq9gwaS/,,,,,50.64373895,45.95517243,49.25386152
-5.26339474,-4.488897428,-0.742981415,1,https://www.instagram.com/p/Bg3WVxsFy7g/,,,,,44.73660526,45.51110257,49.25701858
1.596623525,-3.477698062,-0.742583271,3,https://www.instagram.com/p/BZAURp0gKSS/,,,,,51.59662353,46.52230194,49.25741673
-0.057966307,-4.788324964,-0.742228574,3,https://www.instagram.com/p/BeQ1-wyFo6M/,,,,,49.94203369,45.21167504,49.25777143
3.287187037,-0.726683606,-0.742227357,3,https://www.instagram.com/p/BilcSiAngME/,,,,,53.28718704,49.27331639,49.25777264
-0.469286346,-4.737321504,-0.74198821,3,https://www.instagram.com/p/BfMgy7GH0wx/,,,,,49.53071365,45.2626785,49.25801179
-4.324378834,-6.606907631,-0.740792426,1,https://www.instagram.com/p/BgVE69KHeRn/,,,,,45.67562117,43.39309237,49.25920757
3.321913654,-4.038575307,-0.732215816,3,https://www.instagram.com/p/BihrmvZFFBg/,,,,,53.32191365,45.96142469,49.26778418
1.869030205,0.736273366,-0.7306616,3,https://www.instagram.com/p/BZBZVKGFmeA/,,,,,51.86903021,50.73627337,49.2693384
1.627239029,1.447801992,-0.724600673,3,https://www.instagram.com/p/BedjZnOHnLU/,,,,,51.62723903,51.44780199,49.27539933
-4.197396059,15.07744346,-0.72425308,2,https://www.instagram.com/p/BfFJVmTlOVl/,,,,,45.80260394,65.07744346,49.27574692
0.103149462,-4.26360073,-0.722056131,3,https://www.instagram.com/p/BZuqZtPAsGf/,,,,,50.10314946,45.73639927,49.27794387
1.310936827,-1.293298558,-0.719535951,3,https://www.instagram.com/p/BYn4CRTH3_V/,,,,,51.31093683,48.70670144,49.28046405
4.366012133,-1.776236749,-0.715369243,3,https://www.instagram.com/p/BigBI_LjsPn/,,,,,54.36601213,48.22376325,49.28463076
-2.642841091,-4.01437289,-0.713693815,3,https://www.instagram.com/p/BXmGNfbFJ3k/,,,,,47.35715891,45.98562711,49.28630618
-3.024077778,-2.853581726,-0.711900999,3,https://www.instagram.com/p/BeGROinD_W2/,,,,,46.97592222,47.14641827,49.288099
-3.964662562,-4.752898469,-0.709366861,1,https://www.instagram.com/p/BdYy3EaB4fA/,,,,,46.03533744,45.24710153,49.29063314
2.510909946,-1.809022539,-0.707554793,3,https://www.instagram.com/p/BWuF7k6jp-3/,,,,,52.51090995,48.19097746,49.29244521
-0.991237253,-3.152191157,-0.700751285,3,https://www.instagram.com/p/BfrKCbdBTJs/,,,,,49.00876275,46.84780884,49.29924872
-3.094498319,-4.654025893,-0.696350166,1,https://www.instagram.com/p/BXEA64yg2br/,,,,,46.90550168,45.34597411,49.30364983
-1.904776341,-3.969893857,-0.693638363,3,https://www.instagram.com/p/BiwGm9VAu0p/,,,,,48.09522366,46.03010614,49.30636164
-4.315982005,-6.36060436,-0.691414659,1,https://www.instagram.com/p/BfiFORAh7zb/,,,,,45.684018,43.63939564,49.30858534
2.393990411,-0.706479714,-0.690749521,3,https://www.instagram.com/p/BkoduEuh0OH/,,,,,52.39399041,49.29352029,49.30925048
-6.523356404,-4.887574041,-0.683831205,1,https://www.instagram.com/p/Bicl7cJjHrv/,,,,,43.4766436,45.11242596,49.31616879
-2.813270407,-3.082180653,-0.679390366,3,https://www.instagram.com/p/BaSSx6ygTqe/,,,,,47.18672959,46.91781935,49.32060963
2.57592326,-1.53305237,-0.678833611,3,https://www.instagram.com/p/Bbk7J7mFfuk/,,,,,52.57592326,48.46694763,49.32116639
-6.609186845,-5.220187489,-0.678207194,1,https://www.instagram.com/p/BhtSxYFAoXa/,,,,,43.39081316,44.77981251,49.32179281
5.175524898,-2.391335518,-0.675343857,3,https://www.instagram.com/p/BihCDtSFQ0o/,,,,,55.1755249,47.60866448,49.32465614
0.988923771,-0.463176756,-0.671226544,3,https://www.instagram.com/p/BerUXGwl3pE/,,,,,50.98892377,49.53682324,49.32877346
3.159815625,-2.000321783,-0.66967563,3,https://www.instagram.com/p/BWwKYkLjjRl/,,,,,53.15981563,47.99967822,49.33032437
-0.479732815,-2.723371458,-0.668463919,3,https://www.instagram.com/p/BjLIZEeFILV/,,,,,49.52026719,47.27662854,49.33153608
-5.508157555,-4.719982662,-0.667970389,1,https://www.instagram.com/p/BaaNEZEl2g1/,,,,,44.49184244,45.28001734,49.33202961
-9.816181301,-6.441878486,-0.667870493,1,https://www.instagram.com/p/BgzkJDWAIDX/,,,,,40.1838187,43.55812151,49.33212951
-7.139156808,-7.695294914,-0.657691045,1,https://www.instagram.com/p/BXw2XFXByJ5/,,,,,42.86084319,42.30470509,49.34230895
3.799482572,-1.154556262,-0.650377563,3,https://www.instagram.com/p/BigKuTbneVU/,,,,,53.79948257,48.84544374,49.34962244
-10.30172227,-3.497873137,-0.647476669,1,https://www.instagram.com/p/BlCY5fLBUFT/,,,,,39.69827773,46.50212686,49.35252333
-11.37935178,-2.742233966,-0.64696703,1,https://www.instagram.com/p/BWx4WE9Hg2G/,,,,,38.62064822,47.25776603,49.35303297
-6.200329179,-4.18901894,-0.646742297,1,https://www.instagram.com/p/Bh7e-dfgxGi/,,,,,43.79967082,45.81098106,49.3532577
2.370628411,-0.890459296,-0.64577709,3,https://www.instagram.com/p/BW3UQqbAMxq/,,,,,52.37062841,49.1095407,49.35422291
-2.852221459,-4.613291224,-0.644725125,3,https://www.instagram.com/p/BaRlpfkgBgr/,,,,,47.14777854,45.38670878,49.35527488
4.317465204,-2.370756335,-0.642632947,3,https://www.instagram.com/p/BikC4LZjUl7/,,,,,54.3174652,47.62924367,49.35736705
3.375568701,0.108102021,-0.641350469,3,https://www.instagram.com/p/Bj5tDwqjfCz/,,,,,53.3755687,50.10810202,49.35864953
-3.960782833,-4.607233546,-0.640596192,1,https://www.instagram.com/p/BfDwPvXhBCZ/,,,,,46.03921717,45.39276645,49.35940381
-3.500079214,-5.436774626,-0.640548869,1,https://www.instagram.com/p/BbnIxHyFnyk/,,,,,46.49992079,44.56322537,49.35945113
-3.282864445,-4.707386214,-0.637161074,1,https://www.instagram.com/p/Bc84MBUgoA0/,,,,,46.71713556,45.29261379,49.36283893
3.32785751,-1.798654408,-0.636561059,3,https://www.instagram.com/p/BY-1avSnn5u/,,,,,53.32785751,48.20134559,49.36343894
1.485857348,-4.007029406,-0.635286443,3,https://www.instagram.com/p/BfNwDRQBpIp/,,,,,51.48585735,45.99297059,49.36471356
-1.565975674,-5.114317529,-0.633474562,3,https://www.instagram.com/p/BY9aBHgg5D2/,,,,,48.43402433,44.88568247,49.36652544
-0.099010461,-1.987168892,-0.632084231,3,https://www.instagram.com/p/BX83eOTgHim/,,,,,49.90098954,48.01283111,49.36791577
1.393825982,-3.039476221,-0.627697302,3,https://www.instagram.com/p/BgXXiMBlUkc/,,,,,51.39382598,46.96052378,49.3723027
3.889295144,-2.779855583,-0.626970845,3,https://www.instagram.com/p/BfMxu7mgMho/,,,,,53.88929514,47.22014442,49.37302915
-11.00906395,-5.442693413,-0.61894769,1,https://www.instagram.com/p/Bcvp66kDM1I/,,,,,38.99093605,44.55730659,49.38105231
2.237104784,-1.683223337,-0.61838021,3,https://www.instagram.com/p/BksLYTQl6ND/,,,,,52.23710478,48.31677666,49.38161979
-0.749540829,-4.289300176,-0.614495935,3,https://www.instagram.com/p/BXmhWRkllqZ/,,,,,49.25045917,45.71069982,49.38550406
-4.318437484,-4.017342808,-0.614416815,1,https://www.instagram.com/p/BfKSg8RltFD/,,,,,45.68156252,45.98265719,49.38558319
-10.2709981,-5.577836628,-0.613355933,1,https://www.instagram.com/p/BjpIpOSHSyS/,,,,,39.7290019,44.42216337,49.38664407
-8.874032232,-4.819198345,-0.607605627,1,https://www.instagram.com/p/BiuhTeMn9DQ/,,,,,41.12596777,45.18080166,49.39239437
0.021385181,-0.966484693,-0.607328399,3,https://www.instagram.com/p/BYwBeosjVsZ/,,,,,50.02138518,49.03351531,49.3926716
-0.078797077,-3.215344189,-0.602676129,3,https://www.instagram.com/p/Bd0P1c0lLq4/,,,,,49.92120292,46.78465581,49.39732387
-4.70787352,-3.836452596,-0.599627369,1,https://www.instagram.com/p/Bcd2dWkHv6r/,,,,,45.29212648,46.1635474,49.40037263
2.111378894,-2.796336868,-0.599193254,3,https://www.instagram.com/p/BezbyGkBrg3/,,,,,52.11137889,47.20366313,49.40080675
-5.11262323,-3.609971077,-0.599147655,1,https://www.instagram.com/p/BiB9vicHVDW/,,,,,44.88737677,46.39002892,49.40085235
2.218803629,-1.37260734,-0.590915364,3,https://www.instagram.com/p/BfOHrtxF6Zj/,,,,,52.21880363,48.62739266,49.40908464
-3.540442756,-2.467231038,-0.588455975,3,https://www.instagram.com/p/BaOye2ennwL/,,,,,46.45955724,47.53276896,49.41154403
4.109822722,-2.485928345,-0.586482709,3,https://www.instagram.com/p/BfsLNvclL5w/,,,,,54.10982272,47.51407166,49.41351729
1.938742364,-3.272567111,-0.586013549,3,https://www.instagram.com/p/BfeOkTAH8iX/,,,,,51.93874236,46.72743289,49.41398645
2.578419262,-1.607822912,-0.585476791,3,https://www.instagram.com/p/BY4coyqA0p_/,,,,,52.57841926,48.39217709,49.41452321
-5.953282021,-4.840656285,-0.585439095,1,https://www.instagram.com/p/BZBhFW3nDpf/,,,,,44.04671798,45.15934371,49.41456091
-2.787106815,8.911752482,-0.583183791,2,https://www.instagram.com/p/BjTDG2YHPv_/,,,,,47.21289318,58.91175248,49.41681621
-2.954249988,-4.558016372,-0.572015204,1,https://www.instagram.com/p/BcXhvVinhq0/,,,,,47.04575001,45.44198363,49.4279848
-0.492428622,-5.197930989,-0.571402749,3,https://www.instagram.com/p/BZjs66rgEoR/,,,,,49.50757138,44.80206901,49.42859725
-7.099434794,-5.406900457,-0.570624943,1,https://www.instagram.com/p/BlJdc_ilDH_/,,,,,42.90056521,44.59309954,49.42937506
2.91025043,-1.839361983,-0.56878301,3,https://www.instagram.com/p/BY_zCDOlazZ/,,,,,52.91025043,48.16063802,49.43121699
2.614485274,-1.791231295,-0.566908713,3,https://www.instagram.com/p/BkfRUeRn5Sd/,,,,,52.61448527,48.20876871,49.43309129
-4.786300477,-4.350090785,-0.563089934,1,https://www.instagram.com/p/Bbt17YBHbbm/,,,,,45.21369952,45.64990921,49.43691007
3.763666558,-1.888862507,-0.562075764,3,https://www.instagram.com/p/Biigk3AHHvP/,,,,,53.76366656,48.11113749,49.43792424
2.571777749,-1.729196383,-0.561644652,3,https://www.instagram.com/p/Bf3yqG1F6WS/,,,,,52.57177775,48.27080362,49.43835535
-1.37855981,-1.921450023,-0.561223936,3,https://www.instagram.com/p/BaSRGrCHP-K/,,,,,48.62144019,48.07854998,49.43877606
1.298610673,-3.286024734,-0.558251053,3,https://www.instagram.com/p/BfLLnIIjXNd/,,,,,51.29861067,46.71397527,49.44174895
1.428616973,-0.810958652,-0.557065633,3,https://www.instagram.com/p/BXeVvAeFyQA/,,,,,51.42861697,49.18904135,49.44293437
2.941312495,-1.564720504,-0.554486381,3,https://www.instagram.com/p/BZAPxmdgvaa/,,,,,52.9413125,48.4352795,49.44551362
4.079169771,-2.655017446,-0.554293741,3,https://www.instagram.com/p/BhzwHlEFsGt/,,,,,54.07916977,47.34498255,49.44570626
-1.646661606,-2.888491751,-0.553468042,3,https://www.instagram.com/p/BiQEmsalzYY/,,,,,48.35333839,47.11150825,49.44653196
3.304594846,-2.26973324,-0.547389051,3,https://www.instagram.com/p/BfM2Bo2H7KB/,,,,,53.30459485,47.73026676,49.45261095
3.472687117,-2.163643849,-0.547061936,3,https://www.instagram.com/p/BY04Ox_B7tK/,,,,,53.47268712,47.83635615,49.45293806
5.275593044,-2.917734057,-0.545265479,3,https://www.instagram.com/p/BicejugAYTh/,,,,,55.27559304,47.08226594,49.45473452
3.356930374,-2.17607794,-0.539033318,3,https://www.instagram.com/p/BfPj_10BPZv/,,,,,53.35693037,47.82392206,49.46096668
2.909276594,-1.895066368,-0.53236506,3,https://www.instagram.com/p/BfLuwviFk0u/,,,,,52.90927659,48.10493363,49.46763494
-4.916242991,-5.83273991,-0.530021718,1,https://www.instagram.com/p/BXioypbjbpK/,,,,,45.08375701,44.16726009,49.46997828
3.578434152,-2.055629988,-0.527763585,3,https://www.instagram.com/p/BikVnWMDHhY/,,,,,53.57843415,47.94437001,49.47223641
-12.41400081,-3.796881939,-0.52709123,1,https://www.instagram.com/p/BhHG7qbFQrH/,,,,,37.58599919,46.20311806,49.47290877
2.911891558,-0.836275215,-0.523795071,3,https://www.instagram.com/p/Ba5X9J5Bl51/,,,,,52.91189156,49.16372479,49.47620493
-2.960858978,-2.862206045,-0.523748248,3,https://www.instagram.com/p/Bk5h8kvHir2/,,,,,47.03914102,47.13779396,49.47625175
-3.062637441,-3.914450265,-0.523384869,3,https://www.instagram.com/p/BZlx3MJHUIQ/,,,,,46.93736256,46.08554973,49.47661513
3.108155118,-2.138125862,-0.523026711,3,https://www.instagram.com/p/BlEcYS7g77f/,,,,,53.10815512,47.86187414,49.47697329
3.54224337,-2.187827454,-0.521875383,3,https://www.instagram.com/p/BkTcU0uF9WM/,,,,,53.54224337,47.81217255,49.47812462
-6.690390799,-3.350350773,-0.519014357,1,https://www.instagram.com/p/Batjy0dhhYV/,,,,,43.3096092,46.64964923,49.48098564
-2.892319255,-1.16885759,-0.518156053,3,https://www.instagram.com/p/BfMNzl9gh3h/,,,,,47.10768075,48.83114241,49.48184395
1.206849509,-1.029646454,-0.517381586,3,https://www.instagram.com/p/BW_NRMFgkQO/,,,,,51.20684951,48.97035355,49.48261841
3.49576109,-1.851728333,-0.51606517,3,https://www.instagram.com/p/BY_-q70H-c3/,,,,,53.49576109,48.14827167,49.48393483
0.655489793,-2.4149685,-0.515679005,3,https://www.instagram.com/p/BkWWvPCnsXy/,,,,,50.65548979,47.5850315,49.484321
3.862317751,-2.141556656,-0.512404331,3,https://www.instagram.com/p/BaUvP3oHynR/,,,,,53.86231775,47.85844334,49.48759567
1.879959159,-0.529941704,-0.512130584,3,https://www.instagram.com/p/Bc7rgqlHJFU/,,,,,51.87995916,49.4700583,49.48786942
3.090519407,-2.140307466,-0.510853028,3,https://www.instagram.com/p/Bg7FPRUh5ED/,,,,,53.09051941,47.85969253,49.48914697
2.17793294,-1.475784857,-0.50866858,3,https://www.instagram.com/p/BaNHkqzlRcn/,,,,,52.17793294,48.52421514,49.49133142
-16.55174136,-6.771433881,-0.507233148,1,https://www.instagram.com/p/BjFPeJQAgLf/,,,,,33.44825864,43.22856612,49.49276685
3.266720237,-1.966710466,-0.506564777,3,https://www.instagram.com/p/BiiPMe3n_z8/,,,,,53.26672024,48.03328953,49.49343522
-1.382706127,-3.503550085,-0.504599749,3,https://www.instagram.com/p/BjDBILfnv-J/,,,,,48.61729387,46.49644992,49.49540025
1.152595334,-1.688255879,-0.50356505,3,https://www.instagram.com/p/BaS5-lZD2LH/,,,,,51.15259533,48.31174412,49.49643495
0.884684126,-0.704188306,-0.500912388,3,https://www.instagram.com/p/Bdi1KT1nWFf/,,,,,50.88468413,49.29581169,49.49908761
3.135103807,-2.06297135,-0.500550172,3,https://www.instagram.com/p/Bi4iCgtgSan/,,,,,53.13510381,47.93702865,49.49944983
1.156866549,-3.409395273,-0.500172274,3,https://www.instagram.com/p/BddPKJgF0xg/,,,,,51.15686655,46.59060473,49.49982773
3.533333032,-1.883494809,-0.496126143,3,https://www.instagram.com/p/BinqpR7FuB3/,,,,,53.53333303,48.11650519,49.50387386
1.212977534,-3.250876344,-0.489757717,3,https://www.instagram.com/p/BZ3k7ZBAV0u/,,,,,51.21297753,46.74912366,49.51024228
-7.429284228,-4.956645334,-0.488964852,1,https://www.instagram.com/p/BkioX6AnEK2/,,,,,42.57071577,45.04335467,49.51103515
2.504608682,0.747873551,-0.488854877,3,https://www.instagram.com/p/BZguxSOjQtg/,,,,,52.50460868,50.74787355,49.51114512
-4.029741704,-4.661193971,-0.487903366,1,https://www.instagram.com/p/BjgQr_0gtxH/,,,,,45.9702583,45.33880603,49.51209663
-4.117614111,-5.525146781,-0.48568132,1,https://www.instagram.com/p/BeqEY3WHXXZ/,,,,,45.88238589,44.47485322,49.51431868
1.467494824,-2.720950424,-0.485637799,3,https://www.instagram.com/p/BcnW7IfALKd/,,,,,51.46749482,47.27904958,49.5143622
2.379013258,-1.373405424,-0.485279282,3,https://www.instagram.com/p/BZY7MnQlTpV/,,,,,52.37901326,48.62659458,49.51472072
4.678407768,-2.470693887,-0.484992344,3,https://www.instagram.com/p/BiiOXjPgNR3/,,,,,54.67840777,47.52930611,49.51500766
1.382333536,-1.05315097,-0.476478825,3,https://www.instagram.com/p/BkTjxUsluew/,,,,,51.38233354,48.94684903,49.52352118
2.706130124,-1.881486164,-0.476462996,3,https://www.instagram.com/p/BZCuiY7AOd8/,,,,,52.70613012,48.11851384,49.523537
1.181525662,-2.606698605,-0.472242387,3,https://www.instagram.com/p/Bb69HyyFWAN/,,,,,51.18152566,47.39330139,49.52775761
3.270345331,-1.913894453,-0.471421964,3,https://www.instagram.com/p/Bee8sDenEai/,,,,,53.27034533,48.08610555,49.52857804
2.305476526,-1.29844824,-0.469814941,3,https://www.instagram.com/p/BaMFLFdHpO5/,,,,,52.30547653,48.70155176,49.53018506
-5.061184462,-5.339007491,-0.469564061,1,https://www.instagram.com/p/BaEZLtWAPqL/,,,,,44.93881554,44.66099251,49.53043594
-2.337136829,-3.468072539,-0.468314202,3,https://www.instagram.com/p/BfuYrBhnmw_/,,,,,47.66286317,46.53192746,49.5316858
1.905754923,-3.52140332,-0.468111437,3,https://www.instagram.com/p/BfOJFOQl-ee/,,,,,51.90575492,46.47859668,49.53188856
2.476747518,-1.705186791,-0.464318377,3,https://www.instagram.com/p/BZCXwpjjsA_/,,,,,52.47674752,48.29481321,49.53568162
2.088786084,0.400956257,-0.462241948,3,https://www.instagram.com/p/BYu_fdojPAg/,,,,,52.08878608,50.40095626,49.53775805
2.152677653,-1.414010792,-0.457440426,3,https://www.instagram.com/p/BfQ98i1l9T5/,,,,,52.15267765,48.58598921,49.54255957
2.269378841,-1.296534717,-0.456673894,3,https://www.instagram.com/p/BY_ZUIShzPA/,,,,,52.26937884,48.70346528,49.54332611
1.065907207,-2.039016077,-0.455373286,3,https://www.instagram.com/p/BY_MTPkH-gb/,,,,,51.06590721,47.96098392,49.54462671
1.094338874,2.776051359,-0.455279448,3,https://www.instagram.com/p/BZHTts9l3pN/,,,,,51.09433887,52.77605136,49.54472055
5.296354362,-3.646340362,-0.44972767,3,https://www.instagram.com/p/BihGML1BZSj/,,,,,55.29635436,46.35365964,49.55027233
0.97394546,2.284117597,-0.445997783,3,https://www.instagram.com/p/BkQ3Yn0AAM5/,,,,,50.97394546,52.2841176,49.55400222
1.24904059,-3.120663498,-0.44521525,3,https://www.instagram.com/p/BcS-7D6FZ5U/,,,,,51.24904059,46.8793365,49.55478475
-1.006832734,-2.256785787,-0.444332151,3,https://www.instagram.com/p/BkoMIb6AEKn/,,,,,48.99316727,47.74321421,49.55566785
4.066569492,-2.984101528,-0.443636513,3,https://www.instagram.com/p/BfddOt_nxJj/,,,,,54.06656949,47.01589847,49.55636349
-8.416039884,-5.531609166,-0.443618755,1,https://www.instagram.com/p/BiOw6MbgORm/,,,,,41.58396012,44.46839083,49.55638124
3.776551194,-1.873523337,-0.44047414,3,https://www.instagram.com/p/BigagP1nCcF/,,,,,53.77655119,48.12647666,49.55952586
1.735040103,-0.547029968,-0.440368787,3,https://www.instagram.com/p/BbQYosVAr8z/,,,,,51.7350401,49.45297003,49.55963121
2.372452904,-1.740356911,-0.439581617,3,https://www.instagram.com/p/BcCmg06gyYh/,,,,,52.3724529,48.25964309,49.56041838
1.089820506,-2.909837538,-0.436589313,3,https://www.instagram.com/p/BYLXUAPB0ej/,,,,,51.08982051,47.09016246,49.56341069
0.374791477,-3.854454662,-0.436186596,3,https://www.instagram.com/p/BbchKL5nhWH/,,,,,50.37479148,46.14554534,49.5638134
3.963834806,-2.629460273,-0.435602138,3,https://www.instagram.com/p/BZaybbqlsS9/,,,,,53.96383481,47.37053973,49.56439786
2.882791831,-1.838868075,-0.433391672,3,https://www.instagram.com/p/BZAG_lehz3S/,,,,,52.88279183,48.16113193,49.56660833
2.07416552,-1.239166829,-0.432070458,3,https://www.instagram.com/p/BlPDnRsn9Dt/,,,,,52.07416552,48.76083317,49.56792954
4.092187635,-2.810822298,-0.430083956,3,https://www.instagram.com/p/BXB4MWnAK52/,,,,,54.09218763,47.1891777,49.56991604
-3.325467254,-4.926855334,-0.425572089,1,https://www.instagram.com/p/BaUga0ElCMy/,,,,,46.67453275,45.07314467,49.57442791
-3.918335872,-3.789384968,-0.425153264,1,https://www.instagram.com/p/BgmVzVIHfB1/,,,,,46.08166413,46.21061503,49.57484674
-7.685564509,-8.040905648,-0.424357771,1,https://www.instagram.com/p/Bf3Y7mygUTD/,,,,,42.31443549,41.95909435,49.57564223
2.163783217,-1.167744729,-0.424060414,3,https://www.instagram.com/p/BifvHJunk5k/,,,,,52.16378322,48.83225527,49.57593959
1.177438954,0.168442264,-0.420888949,3,https://www.instagram.com/p/Bb_JjbfF-QJ/,,,,,51.17743895,50.16844226,49.57911105
5.29944235,-2.752521693,-0.420019039,3,https://www.instagram.com/p/BihbeZUl_uK/,,,,,55.29944235,47.24747831,49.57998096
-2.37250636,-2.744996084,-0.420005153,3,https://www.instagram.com/p/Ba6o12FlFC5/,,,,,47.62749364,47.25500392,49.57999485
-14.1170665,-5.640551587,-0.419505581,1,https://www.instagram.com/p/Bb2g8DKggOl/,,,,,35.8829335,44.35944841,49.58049442
-1.538342886,-2.559911369,-0.41761593,3,https://www.instagram.com/p/Bhpjqscl84O/,,,,,48.46165711,47.44008863,49.58238407
2.286423245,-1.652979343,-0.417447321,3,https://www.instagram.com/p/BZCn8eFjy9r/,,,,,52.28642324,48.34702066,49.58255268
1.38816514,-3.808101098,-0.416787692,3,https://www.instagram.com/p/Bj7iLeihFt2/,,,,,51.38816514,46.1918989,49.58321231
2.626423831,-1.785821198,-0.416266218,3,https://www.instagram.com/p/BZAZdrXgZXx/,,,,,52.62642383,48.2141788,49.58373378
-6.653403082,-3.905725746,-0.411779524,1,https://www.instagram.com/p/BanZJQNFJhf/,,,,,43.34659692,46.09427425,49.58822048
0.571670143,0.611498887,-0.411375782,3,https://www.instagram.com/p/Bio3IMmlUTP/,,,,,50.57167014,50.61149889,49.58862422
2.558522569,0.789259832,-0.411322746,3,https://www.instagram.com/p/Bh9k0QgnaxS/,,,,,52.55852257,50.78925983,49.58867725
-0.599221357,-4.404233391,-0.409598741,3,https://www.instagram.com/p/BW6ERXYhNKk/,,,,,49.40077864,45.59576661,49.59040126
-1.26670171,-4.445825838,-0.408321139,3,https://www.instagram.com/p/BadiKo7Bcl4/,,,,,48.73329829,45.55417416,49.59167886
2.475599141,-1.667365167,-0.405622563,3,https://www.instagram.com/p/BZEc9QVDPr_/,,,,,52.47559914,48.33263483,49.59437744
-1.71945573,-4.977402708,-0.404958969,3,https://www.instagram.com/p/BeTfb3hnjmP/,,,,,48.28054427,45.02259729,49.59504103
1.826119242,-3.463039199,-0.403910425,3,https://www.instagram.com/p/BcJci0Nh89a/,,,,,51.82611924,46.5369608,49.59608958
0.571524836,0.617624097,-0.403065477,3,https://www.instagram.com/p/Bit0Cs0FNcz/,,,,,50.57152484,50.6176241,49.59693452
2.585056882,-1.646992972,-0.401031406,3,https://www.instagram.com/p/Bar9-b8lDn2/,,,,,52.58505688,48.35300703,49.59896859
2.574541144,-1.464807533,-0.398392117,3,https://www.instagram.com/p/BfgTk5ynYM2/,,,,,52.57454114,48.53519247,49.60160788
2.317236887,-0.682168604,-0.39226676,3,https://www.instagram.com/p/BZAUXkVhEVI/,,,,,52.31723689,49.3178314,49.60773324
4.463045028,-2.386810332,-0.392043276,3,https://www.instagram.com/p/BimDOxHBV8K/,,,,,54.46304503,47.61318967,49.60795672
3.724483817,-1.48892841,-0.391855656,3,https://www.instagram.com/p/Bihifq4juHz/,,,,,53.72448382,48.51107159,49.60814434
1.203534851,-2.964791146,-0.388264994,3,https://www.instagram.com/p/BhXIK8Bncem/,,,,,51.20353485,47.03520885,49.61173501
-4.486396026,-3.985935598,-0.385291347,1,https://www.instagram.com/p/BcDfBPYBqSs/,,,,,45.51360397,46.0140644,49.61470865
0.476263709,-4.05007291,-0.38437026,3,https://www.instagram.com/p/BfhuCyQAge4/,,,,,50.47626371,45.94992709,49.61562974
1.740498308,-0.421531795,-0.382824261,3,https://www.instagram.com/p/BfR3EOzF1Cn/,,,,,51.74049831,49.5784682,49.61717574
2.024557609,-1.490884969,-0.382602592,3,https://www.instagram.com/p/BcDbn8Nlv95/,,,,,52.02455761,48.50911503,49.61739741
-0.505067993,0.774108025,-0.381757552,3,https://www.instagram.com/p/BaaIdCZD_8e/,,,,,49.49493201,50.77410802,49.61824245
-4.86510268,-4.712155745,-0.381567247,1,https://www.instagram.com/p/BY34V6_jtE4/,,,,,45.13489732,45.28784426,49.61843275
-14.4149147,-6.452875848,-0.381454504,1,https://www.instagram.com/p/BYR_7fAFxE_/,,,,,35.5850853,43.54712415,49.6185455
2.711118587,-3.513629024,-0.380443039,3,https://www.instagram.com/p/BY9Xpv6lkgT/,,,,,52.71111859,46.48637098,49.61955696
3.20291171,-1.554550522,-0.379199287,3,https://www.instagram.com/p/BbD8q7eAd3X/,,,,,53.20291171,48.44544948,49.62080071
3.698045841,-1.619761794,-0.376282198,3,https://www.instagram.com/p/BihhDV9gKLt/,,,,,53.69804584,48.38023821,49.6237178
2.52679494,-1.615349696,-0.374169602,3,https://www.instagram.com/p/BfZfK6EHnM_/,,,,,52.52679494,48.3846503,49.6258304
-1.761967206,-3.824040331,-0.374006505,3,https://www.instagram.com/p/BiADzGilnKq/,,,,,48.23803279,46.17595967,49.62599349
2.271577424,-1.512928734,-0.372689562,3,https://www.instagram.com/p/BfBr2MOFb4-/,,,,,52.27157742,48.48707127,49.62731044
2.171104446,-1.164725177,-0.371259564,3,https://www.instagram.com/p/BinNmJRg_nr/,,,,,52.17110445,48.83527482,49.62874044
2.7432009,-1.830466437,-0.370813125,3,https://www.instagram.com/p/BZAckXxnGLm/,,,,,52.7432009,48.16953356,49.62918687
-21.47001959,-8.039283271,-0.370803384,1,https://www.instagram.com/p/BlPFtY7lLmi/,,,,,28.52998041,41.96071673,49.62919662
3.080826849,-1.827348255,-0.370352506,3,https://www.instagram.com/p/BinrHV5FBwR/,,,,,53.08082685,48.17265174,49.62964749
2.028060452,-2.42512829,-0.369918576,3,https://www.instagram.com/p/BfO222-Do_5/,,,,,52.02806045,47.57487171,49.63008142
2.137528642,-1.997061785,-0.366991766,3,https://www.instagram.com/p/BfMTluUHJjX/,,,,,52.13752864,48.00293822,49.63300823
-1.61813946,-1.803373389,-0.366404196,3,https://www.instagram.com/p/BY8XXHIHHhZ/,,,,,48.38186054,48.19662661,49.6335958
1.528153116,-1.10985413,-0.363250292,3,https://www.instagram.com/p/BgsD78Yh-a4/,,,,,51.52815312,48.89014587,49.63674971
3.154901631,-2.119315961,-0.362104502,3,https://www.instagram.com/p/BfM0xONBO7D/,,,,,53.15490163,47.88068404,49.6378955
